X,Y,OBJECTID,id,ask,bedrooms,title,address,posting_da,created_at,updated_at,source_id,survey_id,XCoord,YCoord,Loc_ID,geog_code,OBJECTID_2,Name,Acres,SHAPE_area,SHAPE_len
237777.382070370600559,892988.709752287366427,1672,27806.00000000000,1595.00000000000,2.00000000000,"Lovely 2 Bd, NO FEE! Renovated, Lndry, EIK, Modern, Cat OK, Ava NOW!",,2015-11-02 18:26:44,2015-11-03 22:45:56.259,2015-11-03 22:45:56.259,0.00000000000,18.00000000000,237777.38206999999,892988.70975200005,0,237777.38207_892988.709752,22,Dorchester,4662.86080579,203114216.70800000429,104344.03400499999
235463.266578597860644,892709.413397085969336,1676,27815.00000000000,1800.00000000000,2.00000000000,"Beautiful 2 Bd, Modern, Hrdwd Flrs, Sunny, Pet Negotiable, On T/Bus!",,2015-11-02 18:26:12,2015-11-03 22:46:06.722459,2015-11-03 22:46:06.722459,0.00000000000,18.00000000000,235463.26657899999,892709.41339700005,0,235463.266579_892709.413397,22,Dorchester,4662.86080579,203114216.70800000429,104344.03400499999
235093.167507201200351,900573.710255084559321,1689,27857.00000000000,3495.00000000000,2.00000000000,"Renovated 2bd in Back Bay ~ Large Duplex, H/HW inc, w/d in Bldg.",,2015-11-03 21:14:33,2015-11-03 22:46:43.569,2015-11-03 22:46:43.569,0.00000000000,18.00000000000,235093.16750700001,900573.71025500004,0,235093.167507_900573.710255,11,Back Bay,399.31281380,17394066.16970000044,19455.67114640000
235065.303109975764528,900478.155141792376526,1690,27863.00000000000,3750.00000000000,2.00000000000,"Huge 2br - 1000ft2 - on Marlborough st, H&HW Incl!!! Pet Ok!",,2015-11-03 15:34:25,2015-11-03 22:46:43.602859,2015-11-03 22:46:43.602859,0.00000000000,18.00000000000,235065.30311000001,900478.15514199995,0,235065.30311_900478.155142,11,Back Bay,399.31281380,17394066.16970000044,19455.67114640000
235031.822105934756109,900567.072719339514151,1691,27943.00000000000,4195.00000000000,2.00000000000,Furnished 2 bed 2 bath!Pvt Deck! Renovated Kitchen and Bath Dec 15,,2015-10-30 19:49:36,2015-11-03 22:46:44.113605,2015-11-03 22:46:44.113605,0.00000000000,18.00000000000,235031.82210600001,900567.07271900005,0,235031.822106_900567.072719,11,Back Bay,399.31281380,17394066.16970000044,19455.67114640000
235554.2146972840128,900881.492600304656662,1693,28056.00000000000,2600.00000000000,2.00000000000,Live in Beacon Hill for less than $2600/mon..,,2015-11-01 13:12:13,2015-11-03 22:46:55.260158,2015-11-03 22:46:55.260158,0.00000000000,18.00000000000,235554.21469699999,900881.49260000000,0,235554.214697_900881.4926,15,Beacon Hill,200.15610334,8718799.86167999916,14303.82901670000
233820.812242273881566,900121.937984147109091,1710,28207.00000000000,3495.00000000000,2.00000000000,"""ONE OF A KIND"" BACK BAY TWO BEDROOM APARTMENT AVAILABLE NOW",,2015-11-03 22:20:27,2015-11-03 22:47:58.682047,2015-11-03 22:47:58.682047,0.00000000000,18.00000000000,233820.81224200001,900121.93798399996,0,233820.812242_900121.937984,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
233849.154567635327112,900122.074441099655814,1711,28216.00000000000,4900.00000000000,2.00000000000,Huge! Recently Renovated! Pet Friendly! Built in Grill! Available 1/1,,2015-11-03 15:08:19,2015-11-03 22:47:58.736394,2015-11-03 22:47:58.736394,0.00000000000,18.00000000000,233849.15456800000,900122.07444100000,0,233849.154568_900122.074441,11,Back Bay,399.31281380,17394066.16970000044,19455.67114640000
233854.279959987499751,900033.014715783414431,1712,28218.00000000000,3495.00000000000,2.00000000000,"Brilliant, Sun-Drenched Two-Bedroom on MARLBOROUGH STREET in BACK BAY",,2015-11-03 02:42:15,2015-11-03 22:47:58.747423,2015-11-03 22:47:58.747423,0.00000000000,18.00000000000,233854.27996000001,900033.01471599995,0,233854.27996_900033.014716,11,Back Bay,399.31281380,17394066.16970000044,19455.67114640000
233849.583643118530745,900032.99209385830909,1713,28221.00000000000,3200.00000000000,2.00000000000,Renovated Kitchen and Bath! A/C! Lots of Windows! 2 Bed Available NOW,,2015-11-02 18:06:34,2015-11-03 22:47:58.76503,2015-11-03 22:47:58.76503,0.00000000000,18.00000000000,233849.58364299999,900032.99209399999,0,233849.583643_900032.992094,11,Back Bay,399.31281380,17394066.16970000044,19455.67114640000
227893.729153697757283,893629.914656469831243,1721,28293.00000000000,1800.00000000000,2.00000000000,"West Roxbury 2 bedroom, spacious & sunny",,2015-11-02 18:00:57,2015-11-03 22:48:36.888041,2015-11-03 22:48:36.888041,0.00000000000,18.00000000000,227893.72915400000,893629.91465599998,0,227893.729154_893629.914656,19,West Roxbury,3516.40772050,153174720.30399999022,66067.41983820000
227473.830436577292858,894678.375797803513706,1722,28294.00000000000,1650.00000000000,2.00000000000,Chestnut Village Condo 2-bed,,2015-11-02 18:00:52,2015-11-03 22:48:36.894798,2015-11-03 22:48:36.894798,0.00000000000,18.00000000000,227473.83043700000,894678.37579800002,0,227473.830437_894678.375798,19,West Roxbury,3516.40772050,153174720.30399999022,66067.41983820000
233340.109301833115751,897955.850188108626753,1747,28389.00000000000,2500.00000000000,2.00000000000,Luxury living in Mission Hill,,2015-10-27 16:37:32,2015-11-03 22:49:35.074522,2015-11-03 22:49:35.074522,0.00000000000,18.00000000000,233340.10930200000,897955.85018800001,0,233340.109302_897955.850188,3,Mission Hill,350.85216018,15283120.09759999998,17918.72411350000
235751.257905943290098,900188.809805221273564,1756,28442.00000000000,3480.00000000000,2.00000000000,"2 Bedroom in the Heart of the City! NO FEE, roof deck/gym",,2015-10-29 13:19:20,2015-11-03 22:49:56.346846,2015-11-03 22:49:56.346846,0.00000000000,18.00000000000,235751.25790600001,900188.80980499997,0,235751.257906_900188.809805,16,Downtown,486.87728589,21208374.57369999960,44225.94040830000
234800.922870542795863,898580.298951160279103,1757,28445.00000000000,2500.00000000000,2.00000000000,Pet friendly South End 2bed w/ H/HW incl + In Unit Laundry!,,2015-11-02 17:45:43,2015-11-03 22:50:01.592708,2015-11-03 22:50:01.592708,0.00000000000,18.00000000000,234800.92287099999,898580.29895099998,0,234800.922871_898580.298951,9,Roxbury,2108.46063789,91844545.38639999926,49488.80048470000
234392.243316602631239,900080.169050915283151,1767,28497.00000000000,3000.00000000000,2.00000000000,Downtown Boston (Back Bay) 2 Bed in Victorian Brownstone (Pets OK),,2015-11-02 19:38:54,2015-11-03 22:50:43.920717,2015-11-03 22:50:43.920717,0.00000000000,18.00000000000,234392.24331699999,900080.16905100003,0,234392.243317_900080.169051,11,Back Bay,399.31281380,17394066.16970000044,19455.67114640000
235518.747889345599106,898558.3416772299679,1770,28537.00000000000,2450.00000000000,2.00000000000,Two Bedroom in Boston,,2015-11-03 16:56:22,2015-11-03 22:50:49.400359,2015-11-03 22:50:49.400359,0.00000000000,18.00000000000,235518.74788899999,898558.34167700005,0,235518.747889_898558.341677,10,South End,471.53346946,20539997.92980000004,17912.33356950000
228813.795100265124347,898565.869546447647735,1778,28583.00000000000,2025.00000000000,2.00000000000,"ALL BRAND NEW 2 BED IN GREAT LOCATION! CENTRAL AIR & MORE, MUST SEE!",,2015-10-31 19:05:04,2015-11-03 22:51:10.612341,2015-11-03 22:51:10.612341,0.00000000000,18.00000000000,228813.79509999999,898565.86954600003,0,228813.7951_898565.869546,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
230122.723303223581752,900544.314539936603978,1779,28584.00000000000,1850.00000000000,2.00000000000,"Nice 2 Bd on Cambridge St., NO FEE!!! Great Location!",,2015-11-02 17:31:20,2015-11-03 22:51:10.618123,2015-11-03 22:51:10.618123,0.00000000000,18.00000000000,230122.72330300001,900544.31454000005,0,230122.723303_900544.31454,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
228662.68781414674595,898578.025622888584621,1780,28589.00000000000,1950.00000000000,2.00000000000,AMAZING PRICE DROP~ LANDLORD SAYS RENT IT THIS WEEKEND!!,,2015-10-30 16:30:36,2015-11-03 22:51:15.881316,2015-11-03 22:51:15.881316,0.00000000000,18.00000000000,228662.68781400000,898578.02562299999,0,228662.687814_898578.025623,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
232178.131718063115841,898039.519242798909545,1781,28608.00000000000,2175.00000000000,2.00000000000,"2 Bd on Parker Hill Ave., Hardwood Floors, Modern Bath, Microwave, A/C",,2015-11-03 21:01:40,2015-11-03 22:51:31.721463,2015-11-03 22:51:31.721463,0.00000000000,18.00000000000,232178.13171799999,898039.51924299996,0,232178.131718_898039.519243,3,Mission Hill,350.85216018,15283120.09759999998,17918.72411350000
233841.793951711850241,899682.948512862203643,1782,28625.00000000000,2175.00000000000,2.00000000000,Roomy(Split) Right at Berklee/Hynes/BOCO--,,2015-11-02 17:39:28,2015-11-03 22:51:37.472207,2015-11-03 22:51:37.472207,0.00000000000,18.00000000000,233841.79395200001,899682.94851300004,0,233841.793952_899682.948513,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
234012.515244420646923,899531.040774355526082,1783,28635.00000000000,4250.00000000000,2.00000000000,Carillon Building - 2BD/2BA Condo w/Garage Parking (only 1/2 Fee),,2015-11-02 00:59:48,2015-11-03 22:51:42.770059,2015-11-03 22:51:42.770059,0.00000000000,18.00000000000,234012.51524400001,899531.04077399999,0,234012.515244_899531.040774,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
234026.533797354873968,899562.876858225790784,1784,28638.00000000000,3365.00000000000,2.00000000000,"Beautiful Two bedroom, deck, updated kichen and bath",,2015-10-30 12:52:51,2015-11-03 22:51:42.787661,2015-11-03 22:51:42.787661,0.00000000000,18.00000000000,234026.53379700001,899562.87685799995,0,234026.533797_899562.876858,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
233805.250290616473649,899434.625046771601774,1785,28642.00000000000,2700.00000000000,2.00000000000,"Great 2 Bed split 1 Bath in fenway, Steps to Schools!",,2015-11-03 16:53:38,2015-11-03 22:51:48.073073,2015-11-03 22:51:48.073073,0.00000000000,18.00000000000,233805.25029100000,899434.62504700001,0,233805.250291_899434.625047,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
233819.729098628391512,899371.047197122126818,1786,28661.00000000000,3000.00000000000,2.00000000000,"Renovated 2 Bd, Pkg For Rent, Aplcs, DW, Inc Gas/HT/HW, Ava 11/15! Pix",,2015-11-02 18:25:32,2015-11-03 22:51:48.180243,2015-11-03 22:51:48.180243,0.00000000000,18.00000000000,233819.72909899999,899371.04719700001,0,233819.729099_899371.047197,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
233815.032339392375434,899371.02459828578867,1787,28668.00000000000,3000.00000000000,2.00000000000,"Nice 1 Bd, Pkg For Rent, Gas/HT/HW Inc, Lndry Onsite, Ava 11/15!",,2015-11-02 12:48:04,2015-11-03 22:51:48.221458,2015-11-03 22:51:48.221458,0.00000000000,18.00000000000,233815.03233900000,899371.02459799999,0,233815.032339_899371.024598,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
233800.829213699209504,899377.287704760674387,1788,28684.00000000000,3000.00000000000,2.00000000000,"Newly Renovated Stainless Steel, Granite, wood floors, H&HW Inld!!!!!!",,2015-10-28 15:44:45,2015-11-03 22:51:48.320052,2015-11-03 22:51:48.320052,0.00000000000,18.00000000000,233800.82921400000,899377.28770500002,0,233800.829214_899377.287705,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
229275.24779022554867,898873.238592859474011,1789,28689.00000000000,2250.00000000000,2.00000000000,"2 Bd on Colliston Rd., Dishwasher, Balcony, Granite Counter Tops",,2015-11-03 20:39:43,2015-11-03 22:51:53.600946,2015-11-03 22:51:53.600946,0.00000000000,18.00000000000,229275.24778999999,898873.23859299999,0,229275.24779_898873.238593,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
229261.126823795086239,898860.516987914219499,1790,28734.00000000000,2325.00000000000,2.00000000000,Gut Renovated Condo Steps to Washington Square and Beacon,,2015-10-27 23:32:43,2015-11-03 22:51:53.875842,2015-11-03 22:51:53.875842,0.00000000000,18.00000000000,229261.12682400001,898860.51698800002,0,229261.126824_898860.516988,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
229410.314305829408113,899325.664889432489872,1792,28802.00000000000,1985.00000000000,2.00000000000,"HUGE, WELL-MAINTAINED SUNNY  APARTMENT AVAILABLE NOW",,2015-11-03 16:25:49,2015-11-03 22:52:04.845299,2015-11-03 22:52:04.845299,0.00000000000,18.00000000000,229410.31430599999,899325.66488900001,0,229410.314306_899325.664889,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
236456.036104543163674,901745.30416061822325,1793,28894.00000000000,2450.00000000000,2.00000000000,Half Fee 11/1 North End 2 Bed Steps From Mikes! NEW RENOVATION!,,2015-11-03 19:26:09,2015-11-03 22:52:15.890283,2015-11-03 22:52:15.890283,0.00000000000,18.00000000000,236456.03610500001,901745.30416099995,0,236456.036105_901745.304161,8,North End,126.90993136,5528196.61053999979,17124.77412340000
236465.624186696426477,901707.254028027527966,1794,28904.00000000000,2500.00000000000,2.00000000000,Ã¢Â–ÂºRemodeledÃ¢Â—Â„ North End 2 Bed Available for Immediate Move In (Half,,2015-11-02 19:37:01,2015-11-03 22:52:15.945151,2015-11-03 22:52:15.945151,0.00000000000,18.00000000000,236465.62418700001,901707.25402800005,0,236465.624187_901707.254028,8,North End,126.90993136,5528196.61053999979,17124.77412340000
236484.14058915595524,901789.992485076771118,1795,28926.00000000000,2000.00000000000,2.00000000000,2 bdrm Hardwood Flroos eat in kitchen! disposal/ Best Deal  1/2 FEE!!!,,2015-11-02 16:41:04,2015-11-03 22:52:16.068273,2015-11-03 22:52:16.068273,0.00000000000,18.00000000000,236484.14058899999,901789.99248500005,0,236484.140589_901789.992485,8,North End,126.90993136,5528196.61053999979,17124.77412340000
236423.16983802858158,901713.365282013779506,1796,28932.00000000000,3400.00000000000,2.00000000000,Newly Renovated Apartment in the North End - ONE MONTH FREE & NO BROKER FEE,,2015-10-31 16:22:17,2015-11-03 22:52:16.100395,2015-11-03 22:52:16.100395,0.00000000000,18.00000000000,236423.16983800000,901713.36528200004,0,236423.169838_901713.365282,8,North End,126.90993136,5528196.61053999979,17124.77412340000
229538.883355906698853,899065.283424817258492,1797,28991.00000000000,2000.00000000000,2.00000000000,LARGE MODERN 2 BED HEATED SUNNY UPDATED BEST DEAL WON'T LAST,,2015-10-30 20:22:35,2015-11-03 22:52:21.707778,2015-11-03 22:52:21.707778,0.00000000000,18.00000000000,229538.88335600001,899065.28342500003,0,229538.883356_899065.283425,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
236471.095944539061747,901573.544064491754398,1798,29015.00000000000,2500.00000000000,2.00000000000,"Renovated North End 2 Bed, Half Fee Discount, Spacious Bedrooms!",,2015-11-03 19:24:21,2015-11-03 22:52:27.229884,2015-11-03 22:52:27.229884,0.00000000000,18.00000000000,236471.09594500001,901573.54406400002,0,236471.095945_901573.544064,8,North End,126.90993136,5528196.61053999979,17124.77412340000
236774.276369215222076,900448.679717615479603,1804,29135.00000000000,7950.00000000000,2.00000000000,Intercontinental Two Bedroom with Parking/Waterviews,,2015-11-03 19:46:54,2015-11-03 22:52:38.429023,2015-11-03 22:52:38.429023,0.00000000000,18.00000000000,236774.27636900000,900448.67971800000,0,236774.276369_900448.679718,16,Downtown,486.87728589,21208374.57369999960,44225.94040830000
236625.430210761842318,899130.51756822434254,1805,29159.00000000000,3400.00000000000,2.00000000000,"12/15 NO FEE* Gigantic Kitchen and Just Mins to Downtown | Gym, W/D",,2015-11-03 22:08:46,2015-11-03 22:52:43.801029,2015-11-03 22:52:43.801029,0.00000000000,18.00000000000,236625.43021100000,899130.51756800001,0,236625.430211_899130.517568,24,South Boston,1439.88304775,62721305.55950000137,64998.42028300000
229889.530746139906114,899875.076128355925903,1806,29194.00000000000,2095.00000000000,2.00000000000,"Great 2 Bd on Commonwealth Ave, NO FEE, Eat-In Kitchen, On T/Bus! Pics",,2015-11-03 18:35:56,2015-11-03 22:52:49.341612,2015-11-03 22:52:49.341612,0.00000000000,18.00000000000,229889.53074600000,899875.07612800004,0,229889.530746_899875.076128,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
229847.232290104962885,899823.911791368154809,1807,29199.00000000000,2095.00000000000,2.00000000000,"NO FEE 2 Bd on Commonwealth Ave. Steps to the T, Hardwood Floors",,2015-11-03 16:09:18,2015-11-03 22:52:49.369177,2015-11-03 22:52:49.369177,0.00000000000,18.00000000000,229847.23229000001,899823.91179100005,0,229847.23229_899823.911791,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
229861.26860160837532,899855.850656539667398,1808,29200.00000000000,2095.00000000000,2.00000000000,"Nice 2 Bd on Commonwealth Ave., NO FEE",,2015-11-03 15:32:11,2015-11-03 22:52:49.374181,2015-11-03 22:52:49.374181,0.00000000000,18.00000000000,229861.26860200000,899855.85065699997,0,229861.268602_899855.850657,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
229880.136736153857782,899855.930852441815659,1809,29201.00000000000,2095.00000000000,2.00000000000,Right on Train. Quiet rooms. NO FEE+ NO SECURITY DEPOSIT. Avail. NOW!,,2015-11-03 13:44:08,2015-11-03 22:52:49.379794,2015-11-03 22:52:49.379794,0.00000000000,18.00000000000,229880.13673599999,899855.93085200002,0,229880.136736_899855.930852,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
229865.965036869631149,899855.870613230043091,1810,29270.00000000000,2095.00000000000,2.00000000000,"Must See 2 Beds, Large Kitchen, Laundry, No FEE",,2015-11-01 22:32:19,2015-11-03 22:52:49.776725,2015-11-03 22:52:49.776725,0.00000000000,18.00000000000,229865.96503699999,899855.87061300001,0,229865.965037_899855.870613,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
229870.825068404286867,899836.785939990659244,1811,29274.00000000000,2095.00000000000,2.00000000000,Here's an invite to see the nicest 2 Bed Gem in Allston-Call Today,,2015-11-01 15:47:47,2015-11-03 22:52:49.798762,2015-11-03 22:52:49.798762,0.00000000000,18.00000000000,229870.82506800001,899836.78593999997,0,229870.825068_899836.78594,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
233346.977680124109611,899495.972159128636122,1813,29367.00000000000,2175.00000000000,2.00000000000,"Spacious *NO FEE* 2bd Split! H/HW, No sec dep, elevator/laundry, Sunny",,2015-11-02 19:54:15,2015-11-03 22:53:00.84761,2015-11-03 22:53:00.84761,0.00000000000,18.00000000000,233346.97768000001,899495.97215900000,0,233346.97768_899495.972159,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
233975.823202277824748,899314.483963913051412,1814,29525.00000000000,3000.00000000000,2.00000000000,Gorgeous 2 Bed on Westland w/ Recent Renovations!,,2015-11-03 21:47:44,2015-11-03 22:53:28.041029,2015-11-03 22:53:28.041029,0.00000000000,18.00000000000,233975.82320200000,899314.48396400001,0,233975.823202_899314.483964,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
228856.030727241741261,898636.021411444293335,1816,29474.00000000000,2070.00000000000,2.00000000000,Well Priced Brighton 3 BED with Heat/Hot Water Included! Close to T!,,2015-11-02 17:28:26,2015-11-03 22:53:17.258456,2015-11-03 22:53:17.258456,0.00000000000,18.00000000000,228856.03072700000,898636.02141100005,0,228856.030727_898636.021411,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
233994.692790243978379,899314.575206440407783,1817,29526.00000000000,2350.00000000000,2.00000000000,PropMgmt: 2br Split ready for 1/1 ... hardwood floors ... elevator,,2015-11-03 19:26:32,2015-11-03 22:53:28.046653,2015-11-03 22:53:28.046653,0.00000000000,18.00000000000,233994.69279000000,899314.57520600001,0,233994.69279_899314.575206,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
236923.88198294932954,901626.893955189501867,1819,29571.00000000000,2650.00000000000,2.00000000000,Ã¢Â–Âº North Street* Updated 2 Bed on Fleet Street* Laundry* 11/15 Move-i,,2015-11-03 01:41:35,2015-11-03 22:53:44.030064,2015-11-03 22:53:44.030064,0.00000000000,18.00000000000,236923.88198300000,901626.89395499998,0,236923.881983_901626.893955,8,North End,126.90993136,5528196.61053999979,17124.77412340000
236658.600608075154014,901822.780095808440819,1820,29630.00000000000,2900.00000000000,2.00000000000,"North End 2 Bd on Sheafe St., Available Now Parking For Rent po10",,2015-11-03 00:37:34,2015-11-03 22:54:00.068358,2015-11-03 22:54:00.068358,0.00000000000,18.00000000000,236658.60060800001,901822.78009599994,0,236658.600608_901822.780096,8,North End,126.90993136,5528196.61053999979,17124.77412340000
236677.263993028056575,901861.088482391089201,1821,29656.00000000000,2600.00000000000,2.00000000000,MUST SEE ~ NEWLY RENOVATED 2BED AVAILABLE ASAP ~ PRIVATE DECK,,2015-10-28 13:38:39,2015-11-03 22:54:00.226856,2015-11-03 22:54:00.226856,0.00000000000,18.00000000000,236677.26399300000,901861.08848200005,0,236677.263993_901861.088482,8,North End,126.90993136,5528196.61053999979,17124.77412340000
233723.895082041999558,899663.276418567984365,1823,29753.00000000000,2800.00000000000,2.00000000000,Amazing 2 bed Ã¢Â˜Â… HT & HW included in Fenway,,2015-11-02 18:02:34,2015-11-03 22:54:16.590549,2015-11-03 22:54:16.590549,0.00000000000,18.00000000000,233723.89508200000,899663.27641900000,0,233723.895082_899663.276419,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
230457.977852095762501,900520.322855574893765,1825,29678.00000000000,1975.00000000000,2.00000000000,"AWESOME 2Bedroom, Hardwood Floors, Dishwasher, Heat/Hot water included",,2015-11-03 19:27:39,2015-11-03 22:54:10.829826,2015-11-03 22:54:10.829826,0.00000000000,18.00000000000,230457.97785200001,900520.32285600004,0,230457.977852_900520.322856,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
230462.894856483238982,900469.359516858705319,1826,29679.00000000000,1900.00000000000,2.00000000000,"Now,Immac.Bldg. nr.T,BU,MA Pike, 1Car",,2015-11-02 22:03:05,2015-11-03 22:54:10.835143,2015-11-03 22:54:10.835143,0.00000000000,18.00000000000,230462.89485600000,900469.35951700003,0,230462.894856_900469.359517,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
233728.957862352952361,899586.990324420854449,1827,29709.00000000000,2150.00000000000,2.00000000000,Mint Two Bedroom Split ... Avail 1/1 ... Hardwood Floors - New Kitchen,,2015-11-03 18:46:38,2015-11-03 22:54:16.348762,2015-11-03 22:54:16.348762,0.00000000000,18.00000000000,233728.95786200001,899586.99032400001,0,233728.957862_899586.990324,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
233704.904443409846863,899688.622116745566018,1828,29761.00000000000,2800.00000000000,2.00000000000,"Amazing 2 Bd on Charlesgate East, NEW RENOVATION! Gorgeous, MUST SEE!!",,2015-11-02 12:55:53,2015-11-03 22:54:16.636271,2015-11-03 22:54:16.636271,0.00000000000,18.00000000000,233704.90444300001,899688.62211700005,0,233704.904443_899688.622117,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
233719.106856245518429,899682.358812508289702,1829,29796.00000000000,2800.00000000000,2.00000000000,Gut Renov 2-bed on Fenway/Back Bay line -Expo brick-Avail NOW! No FEE!,,2015-10-29 00:12:53,2015-11-03 22:54:16.82785,2015-11-03 22:54:16.82785,0.00000000000,18.00000000000,233719.10685600000,899682.35881300003,0,233719.106856_899682.358813,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
237145.670326068589929,898954.967801915248856,1835,29813.00000000000,3215.00000000000,2.00000000000,No Fee 2 Bed / 2 Bath w/ Laundry in Unit!  Full Service Building!,,2015-11-03 15:51:16,2015-11-03 22:54:27.426592,2015-11-03 22:54:27.426592,0.00000000000,18.00000000000,237145.67032599999,898954.96780200000,0,237145.670326_898954.967802,24,South Boston,1439.88304775,62721305.55950000137,64998.42028300000
237141.006744118174538,898948.611720658605918,1836,29816.00000000000,3595.00000000000,2.00000000000,*NO FEE* LUXURY 2 BD-FULL SERVICE-GYM-PARKING AVAIL-NEAR T-LOUNGE-NOW,,2015-11-03 14:17:37,2015-11-03 22:54:27.441717,2015-11-03 22:54:27.441717,0.00000000000,18.00000000000,237141.00674400001,898948.61172100005,0,237141.006744_898948.611721,24,South Boston,1439.88304775,62721305.55950000137,64998.42028300000
229927.456586119107669,899830.695454410510138,1837,29898.00000000000,2095.00000000000,2.00000000000,"Allston, Comm Ave 2 BR split EIK exc.cond NO FEE nr Harv Ave",,2015-11-02 17:27:57,2015-11-03 22:54:38.384035,2015-11-03 22:54:38.384035,0.00000000000,18.00000000000,229927.45658599999,899830.69545400003,0,229927.456586_899830.695454,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
229969.999309070874006,899824.434252318693325,1838,29899.00000000000,2025.00000000000,2.00000000000,Stellar Two Bed in Allston -- NO FEE!,,2015-11-02 16:37:31,2015-11-03 22:54:38.389881,2015-11-03 22:54:38.389881,0.00000000000,18.00000000000,229969.99930900001,899824.43425199995,0,229969.999309_899824.434252,25,Allston,998.53048455,43495987.90139999986,37859.09124160000
236372.790004582406254,900497.463943903334439,1840,29933.00000000000,4100.00000000000,2.00000000000,FINANCIAL DISTRICT'S NEWEST LUXURY ADDITION - concierge bldg w/ gym,,2015-11-02 20:34:22,2015-11-03 22:54:59.563663,2015-11-03 22:54:59.563663,0.00000000000,18.00000000000,236372.79000499999,900497.46394399996,0,236372.790005_900497.463944,16,Downtown,486.87728589,21208374.57369999960,44225.94040830000
229085.47985007398529,899088.829248871305026,1841,29952.00000000000,1800.00000000000,2.00000000000,"2 Bd on Euston Rd., Pet Ok, Laundry in Building, NO FEE!!",,2015-11-03 15:33:43,2015-11-03 22:55:04.909044,2015-11-03 22:55:04.909044,0.00000000000,18.00000000000,229085.47985000000,899088.82924899994,0,229085.47985_899088.829249,18,Brighton,1840.40123464,80167877.77959999442,48787.51965150000
233429.469200557126896,900030.981121318996884,1842,29989.00000000000,1950.00000000000,2.00000000000,"Central A/C, Dishwasher, 1 BR Plus or Possible 2 BR, 11-1",,2015-10-28 22:13:53,2015-11-03 22:55:10.36041,2015-11-03 22:55:10.36041,0.00000000000,18.00000000000,233429.46920100000,900030.98112100002,0,233429.469201_900030.981121,17,Fenway,560.61621896,24420442.49830000103,24620.87645220000
236737.86476820911048,902007.695437364047393,1857,30026.00000000000,2485.00000000000,2.00000000000,"FREE NOVEMBER RENT, NO FEE, WATERFRONT NORTH END 2 BEDROOM",,2015-10-27 12:46:42,2015-11-03 22:55:31.572008,2015-11-03 22:55:31.572008,0.00000000000,18.00000000000,236737.86476800000,902007.69543700002,0,236737.864768_902007.695437,8,North End,126.90993136,5528196.61053999979,17124.77412340000
234999.033600727736484,899574.09498574922327,1858,30033.00000000000,3500.00000000000,2.00000000000,"OUTSTANDING BACK BAY 2 Br w/ NO FEE *10/15* Concierge, Ht/Hw Included",,2015-11-03 17:55:12,2015-11-03 22:55:36.863114,2015-11-03 22:55:36.863114,0.00000000000,18.00000000000,234999.03360100000,899574.09498599998,0,234999.033601_899574.094986,10,South End,471.53346946,20539997.92980000004,17912.33356950000
234960.757643208809895,899682.094266968546435,1874,30250.00000000000,3500.00000000000,2.00000000000,Ã¢Â–ÂŒEXPERIENCE ALL BACK BAY HAS TO OFFERÃ¢Â–Â 1/1 Modern Two Bed,,2015-11-03 13:28:12,2015-11-03 22:57:18.190409,2015-11-03 22:57:18.190409,0.00000000000,18.00000000000,234960.75764299999,899682.09426699998,0,234960.757643_899682.094267,10,South End,471.53346946,20539997.92980000004,17912.33356950000
