X,Y,OBJECTID,id,ask,bedrooms,title,address,posting_da,created_at,updated_at,source_id,survey_id,XCoord,YCoord,Loc_ID,geog_code
236038.719989521312527,900285.80520248983521,1598,27285.00000000000,4500.00000000000,2.00000000000,Great Location! Luxury! Pet Friendly! Hot Water Included! Avail 11/1!,,2015-11-02 18:06:36,2015-11-03 22:41:46.874425,2015-11-03 22:41:46.874425,0.00000000000,18.00000000000,236038.71999000001,900285.80520199996,0,236038.71999_900285.805202
236038.622583321994171,900304.799047926673666,1599,27298.00000000000,4950.00000000000,2.00000000000,Luxury 2 bedroom in convenient downtown location,,2015-10-27 13:35:13,2015-11-03 22:41:46.9496,2015-11-03 22:41:46.9496,0.00000000000,18.00000000000,236038.62258299999,900304.79904800002,0,236038.622583_900304.799048
230414.58079109119717,902913.087051927577704,1600,27303.00000000000,5200.00000000000,2.00000000000,Jan. 15th! Furnished Cottage near Harvard for 3 month+ pets ok!,,2015-11-02 18:39:51,2015-11-03 22:41:52.213338,2015-11-03 22:41:52.213338,0.00000000000,18.00000000000,230414.58079099999,902913.08705199999,0,230414.580791_902913.087052
229812.413164276775206,905812.653952640714124,1601,27312.00000000000,1650.00000000000,2.00000000000,Fairmont St apartment! No fee!,,2015-11-03 21:20:05,2015-11-03 22:42:02.743159,2015-11-03 22:42:02.743159,0.00000000000,18.00000000000,229812.41316400000,905812.65395299997,0,229812.413164_905812.653953
231583.05715619889088,904350.155728611513041,1602,27315.00000000000,2200.00000000000,2.00000000000,Classic 2 Bedroom in PORTER SQ on a Great Street!! DW + Lndry - Dec 1,,2015-11-02 21:34:57,2015-11-03 22:42:07.999846,2015-11-03 22:42:07.999846,0.00000000000,18.00000000000,231583.05715600000,904350.15572899999,0,231583.057156_904350.155729
231596.247714678611374,903522.902147960732691,1603,27326.00000000000,2725.00000000000,2.00000000000,Cambridge / HARVARD SQUARE 2 Bedrooms available ~~ NO FEE !! ~~,,2015-11-02 18:38:26,2015-11-03 22:42:13.299039,2015-11-03 22:42:13.299039,0.00000000000,18.00000000000,231596.24771500000,903522.90214799996,0,231596.247715_903522.902148
225763.224866150383605,942183.143713675439358,1604,27331.00000000000,1300.00000000000,2.00000000000,Methuen 2 bedroom available now or 10/15,,2015-11-02 18:38:20,2015-11-03 22:42:18.561368,2015-11-03 22:42:18.561368,0.00000000000,18.00000000000,225763.22486600000,942183.14371400001,0,225763.224866_942183.143714
225763.201513204054208,942189.475702074123546,1605,27332.00000000000,1300.00000000000,2.00000000000,Methuen 2 bedroom available now or 11/15,,2015-11-02 18:37:30,2015-11-03 22:42:18.568574,2015-11-03 22:42:18.568574,0.00000000000,18.00000000000,225763.20151300001,942189.47570199997,0,225763.201513_942189.475702
225735.075910385116003,942176.596791154122911,1606,27333.00000000000,1500.00000000000,2.00000000000,Clean 2BD professionally managed bldg in Methuen,,2015-10-28 17:04:14,2015-11-03 22:42:18.574873,2015-11-03 22:42:18.574873,0.00000000000,18.00000000000,225735.07591000001,942176.59679099999,0,225735.07591_942176.596791
230812.650664930493804,899299.904736755532213,1607,27339.00000000000,3200.00000000000,2.00000000000,"Rare 2b/2bath Condo with Central Air, In unit w/TWO garage Parking!",,2015-11-03 00:31:12,2015-11-03 22:42:29.078775,2015-11-03 22:42:29.078775,0.00000000000,18.00000000000,230812.65066499999,899299.90473700000,0,230812.650665_899299.904737
230760.488958757952787,899337.886889932560734,1608,27341.00000000000,3200.00000000000,2.00000000000,"New Construction: Rare 2BR/2Bath Condo w/ 2 Garage Pkng, W/D In-Unit",,2015-11-02 18:37:13,2015-11-03 22:42:29.088749,2015-11-03 22:42:29.088749,0.00000000000,18.00000000000,230760.48895900001,899337.88688999997,0,230760.488959_899337.88689
230746.288517927227076,899344.156168313347735,1609,27342.00000000000,2500.00000000000,2.00000000000,Deleaded Coolidge Corner 2-bed/1.5-bath. Dog ok! Garage parking avail!,,2015-11-02 16:53:30,2015-11-03 22:42:29.093686,2015-11-03 22:42:29.093686,0.00000000000,18.00000000000,230746.28851799999,899344.15616799996,0,230746.288518_899344.156168
238103.456911457556998,904306.192524393321946,1610,27351.00000000000,1500.00000000000,2.00000000000,Chelsea 2 bedroom,,2015-11-02 18:37:12,2015-11-03 22:42:29.13805,2015-11-03 22:42:29.13805,0.00000000000,18.00000000000,238103.45691099999,904306.19252399995,0,238103.456911_904306.192524
235545.216253523976775,907328.575782586005516,1611,27352.00000000000,1600.00000000000,2.00000000000,"10/01, Warm, Top Floor 2BD, Parking & eat-in-kitchen.",,2015-11-03 19:04:51,2015-11-03 22:42:34.371289,2015-11-03 22:42:34.371289,0.00000000000,18.00000000000,235545.21625400000,907328.57578299998,0,235545.216254_907328.575783
235545.538507910241606,907264.928791961399838,1612,27353.00000000000,1600.00000000000,2.00000000000,"10/01, Warm, Top Floor 2BD, Parking & eat-in-kitchen.",,2015-11-03 16:52:12,2015-11-03 22:42:34.378007,2015-11-03 22:42:34.378007,0.00000000000,18.00000000000,235545.53850800000,907264.92879200005,0,235545.538508_907264.928792
235512.211550430685747,907328.408752342220396,1613,27354.00000000000,2000.00000000000,2.00000000000,"10/01, 2.5 Bed, Large Closets, Parking, HWD FL Great Porch",,2015-11-03 16:50:17,2015-11-03 22:42:34.383251,2015-11-03 22:42:34.383251,0.00000000000,18.00000000000,235512.21155000001,907328.40875199996,0,235512.21155_907328.408752
235554.889410819567274,907271.307681211736053,1614,27355.00000000000,1600.00000000000,2.00000000000,"10/01, Warm, Top Floor 2BD, Parking & eat-in-kitchen.",,2015-11-02 18:37:09,2015-11-03 22:42:34.388419,2015-11-03 22:42:34.388419,0.00000000000,18.00000000000,235554.88941100001,907271.30768099998,0,235554.889411_907271.307681
234827.064406809106003,899025.849673628807068,1615,27456.00000000000,3100.00000000000,2.00000000000,Gorgeous duplex with amazing back yard,,2015-11-03 19:36:11,2015-11-03 22:42:45.599069,2015-11-03 22:42:45.599069,0.00000000000,18.00000000000,234827.06440700000,899025.84967400006,0,234827.064407_899025.849674
224509.033776656724513,881862.824906153138727,1616,27472.00000000000,1895.00000000000,2.00000000000,Balconies Central Air / Central Heat Free Parking The Place To Live!,,2015-11-03 17:47:43,2015-11-03 22:42:50.925885,2015-11-03 22:42:50.925885,0.00000000000,18.00000000000,224509.03377700000,881862.82490600005,0,224509.033777_881862.824906
244549.679510670248419,860666.899986444506794,1617,27497.00000000000,1489.00000000000,2.00000000000,Stay cozy this fall - Heat utilities are included,,2015-10-30 17:33:56,2015-11-03 22:42:56.299278,2015-11-03 22:42:56.299278,0.00000000000,18.00000000000,244549.67951099999,860666.89998600003,0,244549.679511_860666.899986
231355.982376342843054,899213.223590329755098,1618,27502.00000000000,2850.00000000000,2.00000000000,NO FEE & 1 MONTH FREE! Coolidge Corner 2BR/1.5 Bath at Pelham Hall!,,2015-11-02 18:36:18,2015-11-03 22:43:01.561099,2015-11-03 22:43:01.561099,0.00000000000,18.00000000000,231355.98237600000,899213.22358999995,0,231355.982376_899213.22359
234551.235747432772769,899431.810243029147387,1619,27508.00000000000,3000.00000000000,2.00000000000,Rennovated Back Bay Two Bed! Steps from Prudential! W/D in Unit!,,2015-11-03 21:31:46,2015-11-03 22:43:06.842011,2015-11-03 22:43:06.842011,0.00000000000,18.00000000000,234551.23574700000,899431.81024300004,0,234551.235747_899431.810243
234551.204076586815063,899438.252595941768959,1620,27509.00000000000,3000.00000000000,2.00000000000,West Newton St Two Bed! Private Entrance! Steps From Prudential Center,,2015-11-03 21:31:43,2015-11-03 22:43:06.850194,2015-11-03 22:43:06.850194,0.00000000000,18.00000000000,234551.20407700000,899438.25259599998,0,234551.204077_899438.252596
234532.272605075268075,899450.822415452683344,1621,27510.00000000000,4200.00000000000,2.00000000000,Beautiful huge duplex with amazing tranquil back yard for 12/1 or 1/1,,2015-11-02 18:36:12,2015-11-03 22:43:06.856291,2015-11-03 22:43:06.856291,0.00000000000,18.00000000000,234532.27260500001,899450.82241499994,0,234532.272605_899450.822415
238396.529636692313943,902481.206606435822323,1622,27517.00000000000,2250.00000000000,2.00000000000,East Boston Luxury Loft Available NOW FEE NEG,,2015-10-30 17:42:51,2015-11-03 22:43:17.364203,2015-11-03 22:43:17.364203,0.00000000000,18.00000000000,238396.52963700000,902481.20660599996,0,238396.529637_902481.206606
236475.262450986367185,901675.424560904270038,1623,27526.00000000000,2500.00000000000,2.00000000000,Ã¢Â–ÂºRemodeledÃ¢Â—Â„ North End 2 Bed w/ Half Fee! Available Now!,,2015-11-02 19:36:32,2015-11-03 22:43:27.93481,2015-11-03 22:43:27.93481,0.00000000000,18.00000000000,236475.26245099999,901675.42456099996,0,236475.262451_901675.424561
236447.124601130606607,901637.067579129477963,1624,27527.00000000000,3400.00000000000,2.00000000000,NO BROKER FEE NORTHEND 2 BED 2BATH------------------------------------,,2015-11-02 18:35:56,2015-11-03 22:43:27.939909,2015-11-03 22:43:27.939909,0.00000000000,18.00000000000,236447.12460099999,901637.06757900002,0,236447.124601_901637.067579
236475.625735613895813,901605.447069814312272,1625,27528.00000000000,3400.00000000000,2.00000000000,HUGE NORTHEND 2 BED(NO BROKER FEE),,2015-11-02 18:35:53,2015-11-03 22:43:27.9454,2015-11-03 22:43:27.9454,0.00000000000,18.00000000000,236475.62573599999,901605.44706999999,0,236475.625736_901605.44707
230869.455173821479548,899255.611947672092356,1626,27533.00000000000,3200.00000000000,2.00000000000,"Rare 2b/2bath Condo with Central Air, In unit Laundry/2 Gar Parking!",,2015-10-30 14:11:09,2015-11-03 22:43:33.198505,2015-11-03 22:43:33.198505,0.00000000000,18.00000000000,230869.45517400000,899255.61194800003,0,230869.455174_899255.611948
232462.54997571912827,899841.948123875190504,1627,27540.00000000000,2995.00000000000,2.00000000000,ONE MIN WALK TO BOSTON UNIV/COMM AVE/LAW/ENGINEER/ FURNISHED LUXURY,,2015-11-02 02:01:31,2015-11-03 22:43:43.70661,2015-11-03 22:43:43.70661,0.00000000000,18.00000000000,232462.54997600001,899841.94812399999,0,232462.549976_899841.948124
239141.37915572815109,898380.306260403245687,1628,27541.00000000000,2600.00000000000,2.00000000000,EAST SIDE DUPLEX 2 BD/1.5 BA W/ 2 PARKING SPOTS-KING BRS-LAUNDRY-DECK!,,2015-11-03 15:27:23,2015-11-03 22:43:48.94296,2015-11-03 22:43:48.94296,0.00000000000,18.00000000000,239141.37915600001,898380.30625999998,0,239141.379156_898380.30626
230038.192517911025789,879395.841820775414817,1629,27546.00000000000,2155.00000000000,2.00000000000,NO BROKER FEE ..CANTON 2 BED 2 BATH NEWLY UPDATED,,2015-11-02 18:54:05,2015-11-03 22:43:54.22233,2015-11-03 22:43:54.22233,0.00000000000,18.00000000000,230038.19251800000,879395.84182099998,0,230038.192518_879395.841821
232559.587654048082186,898263.985701123718172,1630,27556.00000000000,1750.00000000000,2.00000000000,Ã¢Â–ÂºBrigham Circle | HSPH | NEU | Laundry | Sunny,,2015-11-02 18:35:03,2015-11-03 22:43:59.524079,2015-11-03 22:43:59.524079,0.00000000000,18.00000000000,232559.58765400000,898263.98570099997,0,232559.587654_898263.985701
232602.088697340688668,898251.519873785786331,1631,27559.00000000000,3240.00000000000,2.00000000000,2 Bedroom 1.5 All Utilities Included!,,2015-11-02 15:06:12,2015-11-03 22:43:59.541256,2015-11-03 22:43:59.541256,0.00000000000,18.00000000000,232602.08869700000,898251.51987399999,0,232602.088697_898251.519874
236727.985282260313397,898475.471732666366734,1632,27565.00000000000,2980.00000000000,2.00000000000,2BR/2BA furnished modern apt,,2015-11-03 01:13:09,2015-11-03 22:44:04.810694,2015-11-03 22:44:04.810694,0.00000000000,18.00000000000,236727.98528200001,898475.47173300001,0,236727.985282_898475.471733
236718.840622918884037,898411.776441040448844,1633,27566.00000000000,2600.00000000000,2.00000000000,**AVAILABLE 9/1** Pet Friendly SOUTH BOSTON Condo with In-Unit W/D,,2015-11-02 18:34:45,2015-11-03 22:44:04.818173,2015-11-03 22:44:04.818173,0.00000000000,18.00000000000,236718.84062300000,898411.77644100005,0,236718.840623_898411.776441
239713.523717328265775,890708.308067054254934,1634,27569.00000000000,2350.00000000000,2.00000000000,NEW CONSTRUCTION ON THE RED LINE,,2015-11-02 18:34:32,2015-11-03 22:44:04.838743,2015-11-03 22:44:04.838743,0.00000000000,18.00000000000,239713.52371700000,890708.30806700001,0,239713.523717_890708.308067
249071.246196173888166,918681.726410883711651,1635,27570.00000000000,1900.00000000000,2.00000000000,Updated Large First Floor apt with off Street Parking,,2015-11-02 18:34:30,2015-11-03 22:44:04.845322,2015-11-03 22:44:04.845322,0.00000000000,18.00000000000,249071.24619599999,918681.72641100001,0,249071.246196_918681.726411
231773.826474494009744,904936.623138380469754,1636,27587.00000000000,2200.00000000000,2.00000000000,Spacious 2 Bed in Davis Sq !,,2015-11-03 21:31:22,2015-11-03 22:44:15.441952,2015-11-03 22:44:15.441952,0.00000000000,18.00000000000,231773.82647400000,904936.62313800002,0,231773.826474_904936.623138
231712.483678645337932,904955.451416102354415,1637,27588.00000000000,2200.00000000000,2.00000000000,"10/01, 8 min to Davis, DW, HWD FL Great Unit!",,2015-11-03 16:48:43,2015-11-03 22:44:15.449786,2015-11-03 22:44:15.449786,0.00000000000,18.00000000000,231712.48367900000,904955.45141600003,0,231712.483679_904955.451416
231717.176706041878788,904955.472609885968268,1638,27590.00000000000,2000.00000000000,2.00000000000,"7 Minute Walk to Davis Sq, LR, DR, Modern Kitchen, Laundry ~ 10/1",,2015-11-02 21:41:25,2015-11-03 22:44:15.461306,2015-11-03 22:44:15.461306,0.00000000000,18.00000000000,231717.17670600000,904955.47261000006,0,231717.176706_904955.47261
231717.262991620897083,904936.367450128658675,1639,27596.00000000000,2200.00000000000,2.00000000000,"Spacious 2Bd,5 min to Davis T,DW,Porch,Great Location on Bike Path!",,2015-11-02 15:07:46,2015-11-03 22:44:15.495955,2015-11-03 22:44:15.495955,0.00000000000,18.00000000000,231717.26299200000,904936.36745000002,0,231717.262992_904936.36745
238519.504554306011414,888633.212745256256312,1640,27620.00000000000,2000.00000000000,2.00000000000,2 bath penthouse condo - heat included/no fee!,,2015-11-03 01:38:50,2015-11-03 22:44:20.876466,2015-11-03 22:44:20.876466,0.00000000000,18.00000000000,238519.50455400001,888633.21274500003,0,238519.504554_888633.212745
232507.74530345571111,904354.374798557488248,1641,27623.00000000000,1900.00000000000,2.00000000000,Ã¢Â˜Â› Near SOMERVILLE HOSPITAL - Spacious Apt w/ Hardwood Laundry (NOW),,2015-11-03 22:11:44,2015-11-03 22:44:26.133962,2015-11-03 22:44:26.133962,0.00000000000,18.00000000000,232507.74530300000,904354.37479899998,0,232507.745303_904354.374799
232512.461940943059744,904367.170681263552979,1642,27641.00000000000,2000.00000000000,2.00000000000,Spring Hill Neighborhood. Spacious 2 bedroom. Nice size.,,2015-11-02 15:50:02,2015-11-03 22:44:26.238999,2015-11-03 22:44:26.238999,0.00000000000,18.00000000000,232512.46194099999,904367.17068099999,0,232512.461941_904367.170681
232507.656874882697593,904373.479925030609593,1643,27645.00000000000,1900.00000000000,2.00000000000,Ã¢Â˜Â› Near SOMERVILLE HOSPITAL - Spacious Apt w/ Hardwood Laundry (NOW),,2015-10-30 21:23:56,2015-11-03 22:44:26.261472,2015-11-03 22:44:26.261472,0.00000000000,18.00000000000,232507.65687499999,904373.47992499999,0,232507.656875_904373.479925
231949.127538581436966,904771.911090564215556,1644,27649.00000000000,2500.00000000000,2.00000000000,All new 2 bed 2 bath ~ Somerville ~ ~~~ Half fee~~pets??,,2015-11-02 18:32:45,2015-11-03 22:44:31.517572,2015-11-03 22:44:31.517572,0.00000000000,18.00000000000,231949.12753900001,904771.91109099996,0,231949.127539_904771.911091
236780.917143142258283,901887.067317462526262,1645,27652.00000000000,2500.00000000000,2.00000000000,+ SPACIOUS 2 BR ON GREENOUGH LANE AVAILABLE NOW!,,2015-11-03 22:27:23,2015-11-03 22:44:36.777299,2015-11-03 22:44:36.777299,0.00000000000,18.00000000000,236780.91714300000,901887.06731700001,0,236780.917143_901887.067317
236785.62829208932817,901899.754926708177663,1646,27662.00000000000,2500.00000000000,2.00000000000,Ã¢Â–ÂŒÃ¢Â–ÂŒOPEN FLOOR PLAN 11/15 Spacious Two Bed Granite Breakfast Bar,,2015-10-31 12:31:23,2015-11-03 22:44:36.839663,2015-11-03 22:44:36.839663,0.00000000000,18.00000000000,236785.62829200001,901899.75492700003,0,236785.628292_901899.754927
229946.143465152505087,905418.559976684628054,1647,27671.00000000000,1900.00000000000,2.00000000000,"Excellent Newly Renovated 2BED w/Private Deck, 8min walk to Alewife T!",,2015-11-03 18:21:35,2015-11-03 22:44:42.145065,2015-11-03 22:44:42.145065,0.00000000000,18.00000000000,229946.14346500000,905418.55997700000,0,229946.143465_905418.559977
229941.34181772309239,905444.087618710123934,1648,27672.00000000000,1900.00000000000,2.00000000000,Amazing New Unit/Renovated Kit and Bath!Walk To Davis or Alewife!,,2015-11-03 16:52:18,2015-11-03 22:44:42.153126,2015-11-03 22:44:42.153126,0.00000000000,18.00000000000,229941.34181799999,905444.08761900000,0,229941.341818_905444.087619
229960.384984938922571,905399.626254575210623,1649,27673.00000000000,1900.00000000000,2.00000000000,"12/01, 8 min to Alewife, DW, HWD FL Great UNIT!",,2015-11-03 16:50:07,2015-11-03 22:44:42.186023,2015-11-03 22:44:42.186023,0.00000000000,18.00000000000,229960.38498500001,905399.62625500001,0,229960.384985_905399.626255
229955.47441060320125,905431.373832492507063,1650,27674.00000000000,1900.00000000000,2.00000000000,Amazing New Unit/Renovated Kit and Bath!Walk To Davis or Alewife!,,2015-11-03 16:47:13,2015-11-03 22:44:42.192695,2015-11-03 22:44:42.192695,0.00000000000,18.00000000000,229955.47441100000,905431.37383199995,0,229955.474411_905431.373832
229946.115991670434596,905425.002427985658869,1651,27675.00000000000,1900.00000000000,2.00000000000,"12/01, 8 min to Alewife, DW, HWD FL Great UNIT!",,2015-11-03 16:47:11,2015-11-03 22:44:42.198238,2015-11-03 22:44:42.198238,0.00000000000,18.00000000000,229946.11599200001,905425.00242799998,0,229946.115992_905425.002428
229941.369286901026499,905437.645167127251625,1652,27683.00000000000,1900.00000000000,2.00000000000,"12/01, 8 min to Alewife, DW, HWD FL Great UNIT!",,2015-11-02 18:32:14,2015-11-03 22:44:42.243338,2015-11-03 22:44:42.243338,0.00000000000,18.00000000000,229941.36928700001,905437.64516700001,0,229941.369287_905437.645167
233934.011638057127129,899167.881631036172621,1653,27690.00000000000,3000.00000000000,2.00000000000,"REDUCED~ 2 Bd, 1.5 Ba, Pet OK, LNDRY @ UNIT, DW/Disposal Ava 4/1/16",,2015-11-03 15:46:12,2015-11-03 22:44:47.518646,2015-11-03 22:44:47.518646,0.00000000000,18.00000000000,233934.01163800000,899167.88163099997,0,233934.011638_899167.881631
232953.26838202419458,904922.952888971893117,1654,27694.00000000000,2200.00000000000,2.00000000000,"12/01, Nice 2BD, 2 Parking, Laundry, DW/D, HWD FL",,2015-11-02 23:17:40,2015-11-03 22:44:52.770699,2015-11-03 22:44:52.770699,0.00000000000,18.00000000000,232953.26838200001,904922.95288899995,0,232953.268382_904922.952889
233009.495579432783416,905012.30220801429823,1655,27695.00000000000,2200.00000000000,2.00000000000,"Brand New Modern&Charming 2BD Condo w/2 Parking,In-Unit Laundry,DW/D!!",,2015-11-02 18:31:26,2015-11-03 22:44:52.778885,2015-11-03 22:44:52.778885,0.00000000000,18.00000000000,233009.49557900001,905012.30220799998,0,233009.495579_905012.302208
232981.591344833781477,904923.085847067879513,1656,27696.00000000000,2200.00000000000,2.00000000000,"Newly Renovated 2 Bed, 1 Bath, 2 Parking, Laundry, DW/D, HWD FL",,2015-10-31 17:07:36,2015-11-03 22:44:52.784789,2015-11-03 22:44:52.784789,0.00000000000,18.00000000000,232981.59134499999,904923.08584700001,0,232981.591345_904923.085847
226990.171698355406988,900060.616505803191103,1657,27697.00000000000,1795.00000000000,2.00000000000,"Great 2 Bd @ Tremont, Pkg/HT/HW Inc, Lndry, AC, DW, Cat OK, Ava NOW!",,2015-11-02 18:30:48,2015-11-03 22:44:58.019405,2015-11-03 22:44:58.019405,0.00000000000,18.00000000000,226990.17169799999,900060.61650600005,0,226990.171698_900060.616506
227004.220914697682019,900092.438602073350921,1658,27698.00000000000,1895.00000000000,2.00000000000,"OAK SQUARE. LAUNDRY, DISHWASHER, PARKING! MOVE IN NOW!",,2015-10-30 19:40:24,2015-11-03 22:44:58.027751,2015-11-03 22:44:58.027751,0.00000000000,18.00000000000,227004.22091500001,900092.43860200001,0,227004.220915_900092.438602
236374.720936778816395,897385.40801933419425,1659,27704.00000000000,2450.00000000000,2.00000000000,2BD 2Bath Condo 5 min Walk to Andrew Station Granite Laundry Avail Now,,2015-11-02 22:54:26,2015-11-03 22:45:08.562725,2015-11-03 22:45:08.562725,0.00000000000,18.00000000000,236374.72093700001,897385.40801899997,0,236374.720937_897385.408019
236384.232872750697425,897379.014749135589227,1660,27705.00000000000,2450.00000000000,2.00000000000,"Beautiful 2 Bd, Pet Ok, 2 Ba, Lndry @ Unit, Hrdwd Flrs, Modern, Porch",,2015-11-02 18:30:02,2015-11-03 22:45:08.57128,2015-11-03 22:45:08.57128,0.00000000000,18.00000000000,236384.23287300000,897379.01474899997,0,236384.232873_897379.014749
236379.501445492816856,897385.432755220448598,1661,27706.00000000000,2450.00000000000,2.00000000000,2BD 2Bath Condo 5 min Walk to Andrew Station Granite Laundry Avail Now,,2015-10-27 23:04:54,2015-11-03 22:45:08.577574,2015-11-03 22:45:08.577574,0.00000000000,18.00000000000,236379.50144500000,897385.43275499996,0,236379.501445_897385.432755
236823.22695189161459,898323.238197060767561,1662,27707.00000000000,2600.00000000000,2.00000000000,"||September 1|| PET FRIENDLY Condo near BEACH & MBTA, In-Unit W/D, A/C",,2015-11-02 18:30:00,2015-11-03 22:45:08.583785,2015-11-03 22:45:08.583785,0.00000000000,18.00000000000,236823.22695200000,898323.23819700000,0,236823.226952_898323.238197
234496.124032290419564,895262.920255731558427,1663,27709.00000000000,1925.00000000000,2.00000000000,"NO BROKER FEE, 2 BED PET FRIENDLY",,2015-11-02 18:36:59,2015-11-03 22:45:13.805124,2015-11-03 22:45:13.805124,0.00000000000,18.00000000000,234496.12403199999,895262.92025600001,0,234496.124032_895262.920256
237621.525688942114357,892968.769329513655975,1664,27712.00000000000,1595.00000000000,2.00000000000,Amazing 2 Bedroom Condo on Walnut St - No Broker FEE,,2015-11-02 22:11:59,2015-11-03 22:45:19.03274,2015-11-03 22:45:19.03274,0.00000000000,18.00000000000,237621.52568900000,892968.76933000004,0,237621.525689_892968.76933
237607.27181542175822,892981.466926031047478,1665,27713.00000000000,1595.00000000000,2.00000000000,Professionally Crafted & Sunny 2 Bedroom Condo in on Neponset Ave.,,2015-11-02 22:11:59,2015-11-03 22:45:19.040523,2015-11-03 22:45:19.040523,0.00000000000,18.00000000000,237607.27181499999,892981.46692599996,0,237607.271815_892981.466926
237635.609066613134928,892987.949840286863036,1666,27716.00000000000,1595.00000000000,2.00000000000,NO FEE! SPACIOUS & BEAUTIFULLY RENOVATED 2 BR,,2015-10-31 00:45:11,2015-11-03 22:45:19.061002,2015-11-03 22:45:19.061002,0.00000000000,18.00000000000,237635.60906700001,892987.94984000002,0,237635.609067_892987.94984
241445.102243693720084,888859.875286202994175,1667,27718.00000000000,2020.00000000000,2.00000000000,"Great layout for roomates, 2 bed 2 bath",,2015-11-03 22:06:16,2015-11-03 22:45:24.358462,2015-11-03 22:45:24.358462,0.00000000000,18.00000000000,241445.10224400001,888859.87528599997,0,241445.102244_888859.875286
247403.196510300505906,913992.208143128314987,1668,27784.00000000000,1600.00000000000,2.00000000000,2 br side street near train,,2015-11-02 18:28:22,2015-11-03 22:45:45.664863,2015-11-03 22:45:45.664863,0.00000000000,18.00000000000,247403.19651000001,913992.20814300003,0,247403.19651_913992.208143
247398.509521803527605,913992.176466985372826,1669,27785.00000000000,1600.00000000000,2.00000000000,2 br 2nd floor close to train and beaches,,2015-11-02 18:27:46,2015-11-03 22:45:45.672392,2015-11-03 22:45:45.672392,0.00000000000,18.00000000000,247398.50952200001,913992.17646700004,0,247398.509522_913992.176467
234820.537142415880226,906058.416497189435177,1670,27786.00000000000,1850.00000000000,2.00000000000,"2 Bathrooms, Near Orange Line T Station, Laundry in Unit, Parking,",,2015-11-03 18:55:04,2015-11-03 22:45:50.890264,2015-11-03 22:45:50.890264,0.00000000000,18.00000000000,234820.53714199999,906058.41649700003,0,234820.537142_906058.416497
228824.237834533239948,941813.179171694209799,1671,27801.00000000000,1630.00000000000,2.00000000000,2BR 2BA- New Vinyl Planking-Dog Friendly-Free Carport Parking,,2015-11-02 18:27:02,2015-11-03 22:45:56.229181,2015-11-03 22:45:56.229181,0.00000000000,18.00000000000,228824.23783500001,941813.17917200003,0,228824.237835_941813.179172
237777.382070370600559,892988.709752287366427,1672,27806.00000000000,1595.00000000000,2.00000000000,"Lovely 2 Bd, NO FEE! Renovated, Lndry, EIK, Modern, Cat OK, Ava NOW!",,2015-11-02 18:26:44,2015-11-03 22:45:56.259,2015-11-03 22:45:56.259,0.00000000000,18.00000000000,237777.38206999999,892988.70975200005,0,237777.38207_892988.709752
232871.995137378777144,901123.023741541546769,1673,27808.00000000000,4549.00000000000,2.00000000000,"Huge 2 Bd, 2 Ba, Pkg For Rent, Cat OK, Inc Gas/HW, Amenities, Laundry!",,2015-11-02 13:06:30,2015-11-03 22:46:01.477652,2015-11-03 22:46:01.477652,0.00000000000,18.00000000000,232871.99513699999,901123.02374199999,0,232871.995137_901123.023742
233452.666344353463501,908043.86439033318311,1674,27809.00000000000,1600.00000000000,2.00000000000,10/1!Excellent 2BD!Top FL! Haynes Sq/Malden Line!Parking!HWD FL!,,2015-11-03 19:40:55,2015-11-03 22:46:06.68681,2015-11-03 22:46:06.68681,0.00000000000,18.00000000000,233452.66634400000,908043.86439000000,0,233452.666344_908043.86439
233457.023773299064487,908113.865336328512058,1675,27810.00000000000,1600.00000000000,2.00000000000,"10/01, Wonderful 2BR with Parking, HWD FLs, an enclosed porch & a yard",,2015-11-02 18:26:13,2015-11-03 22:46:06.693807,2015-11-03 22:46:06.693807,0.00000000000,18.00000000000,233457.02377299999,908113.86533599999,0,233457.023773_908113.865336
235463.266578597860644,892709.413397085969336,1676,27815.00000000000,1800.00000000000,2.00000000000,"Beautiful 2 Bd, Modern, Hrdwd Flrs, Sunny, Pet Negotiable, On T/Bus!",,2015-11-02 18:26:12,2015-11-03 22:46:06.722459,2015-11-03 22:46:06.722459,0.00000000000,18.00000000000,235463.26657899999,892709.41339700005,0,235463.266579_892709.413397
230522.354948560212506,906331.221449675969779,1677,27821.00000000000,2000.00000000000,2.00000000000,"Large 2 BD, Walk to Davis Sq, Free Laundry, Pets Negotiable",,2015-11-02 18:23:47,2015-11-03 22:46:17.18031,2015-11-03 22:46:17.18031,0.00000000000,18.00000000000,230522.35494900000,906331.22144999995,0,230522.354949_906331.22145
230508.168796568672406,906337.4913000469096,1678,27822.00000000000,2000.00000000000,2.00000000000,"Large 2 BD, Walk to Davis Sq, Free Laundry, Pets Negotiable",,2015-11-02 17:26:08,2015-11-03 22:46:17.188039,2015-11-03 22:46:17.188039,0.00000000000,18.00000000000,230508.16879699999,906337.49129999999,0,230508.168797_906337.4913
230536.486054541164776,906337.614397012162954,1679,27823.00000000000,2000.00000000000,2.00000000000,"Large 2 BD, Walk to Davis Sq, Free Laundry, Pets Negotiable",,2015-11-01 18:01:42,2015-11-03 22:46:17.202485,2015-11-03 22:46:17.202485,0.00000000000,18.00000000000,230536.48605499999,906337.61439700006,0,230536.486055_906337.614397
